84.0
56.0
32.0
16.0
84.0
92.0
8.0
20.0
40.0
24.0
20.0
24.0
12.0
12.0
24.0
40.0
60.0
24.0
52.0
24.0
20.0
28.0
24.0
32.0
32.0
4.0
44.0
104.0
8.0
4.0
4.0
24.0
32.0
24.0
24.0
36.0
28.0
4.0
16.0
16.0
24.0
4.0
32.0
24.0
24.0
24.0
4.0
4.0
4.0
4.0
24.0
24.0
4.0
4.0
4.0
24.0
4.0
4.0
24.0
24.0
4.0
24.0
4.0
8.0
4.0
24.0
24.0
4.0
4.0
4.0
24.0
4.0
4.0
4.0
24.0
4.0
4.0
28.0
4.0
24.0
4.0
4.0
24.0
24.0
4.0
4.0
24.0
4.0
4.0
24.0
4.0
24.0
4.0
24.0
4.0
4.0
4.0
16.0
4.0
4.0
24.0
4.0
4.0
4.0
4.0
4.0
4.0
24.0
24.0
4.0
24.0
16.0
44.0
24.0
24.0
4.0
4.0
4.0
4.0
24.0
24.0
24.0
4.0
24.0
4.0
24.0
8.0
4.0
4.0
*
